Latitude,Longitude,Day_of_Week,Month,Season,Temperature,Wind_Speed,Weather_Code,Current_Speed,Free_Flow_Speed,Speed_Ratio,Current_Travel_Time,Free_Flow_Travel_Time,Confidence,FRC,Hour,Minute
21.4858,39.1925,0,4,0,32.8,24.8,0,26.0,32.5,0.802,527,505,0.92,7,7,5
-34.6037,-58.3816,4,5,3,16.0,13.9,51,56.6,62.2,0.91,333,311,0.99,3,13,56
1.3521,103.8198,0,4,0,27.4,2.9,51,27.7,44.1,0.628,550,494,0.96,6,11,6
53.3498,-6.2603,0,4,0,13.7,7.2,3,107.9,124.0,0.87,570,545,0.94,0,20,18
52.3676,4.9041,4,5,1,11.4,13.7,0,26.7,37.9,0.704,277,264,0.9,7,22,30
-42.8821,147.3272,3,6,3,7.6,12.4,2,68.3,84.6,0.807,399,382,1.0,2,2,19
22.3193,114.1694,6,5,1,30.0,22.9,51,48.4,63.7,0.759,491,448,0.95,4,7,47
52.52,13.405,3,6,1,19.1,6.9,1,54.5,76.0,0.717,66,52,0.97,3,18,30
64.1355,-21.8954,2,4,0,6.0,17.4,51,23.2,30.4,0.762,152,142,0.92,7,12,26
52.52,13.405,6,5,1,15.9,12.3,0,23.0,37.5,0.612,92,80,0.97,7,4,53
55.8642,-4.2518,1,6,1,17.5,18.7,0,30.4,41.5,0.732,487,428,0.99,6,16,25
22.3193,114.1694,1,6,1,28.7,11.7,0,28.8,42.8,0.673,410,395,0.95,6,14,58
49.2827,-123.1207,6,6,1,22.4,10.8,0,25.1,36.0,0.696,161,113,0.96,7,21,30
-42.8821,147.3272,1,6,3,4.7,9.6,0,32.8,48.1,0.683,441,384,0.95,6,13,41
53.5461,-113.4938,5,7,1,12.8,23.0,51,63.8,75.2,0.848,270,261,0.94,2,8,39
50.0755,14.4378,1,7,1,19.3,12.4,0,65.2,77.1,0.846,478,436,0.95,3,20,44
29.7604,-95.3698,1,7,1,35.4,8.3,0,25.1,36.9,0.68,231,209,1.0,7,18,53
46.8139,-71.2082,3,5,1,26.0,17.4,3,36.4,53.0,0.686,103,65,0.95,5,16,45
25.276987,55.296249,4,4,0,27.5,8.7,0,114.3,115.2,0.992,568,531,0.98,0,23,52
44.6488,-63.5752,2,7,1,20.2,11.0,2,25.9,36.5,0.711,60,5,0.91,7,21,51
41.3851,2.1734,6,5,1,19.5,6.1,51,39.2,48.0,0.817,283,266,0.95,5,7,7
51.5074,-0.1278,0,6,1,16.8,11.6,53,34.9,49.6,0.702,403,345,0.99,5,20,58
-34.6037,-58.3816,0,6,3,11.8,13.3,0,30.3,41.0,0.739,130,116,0.99,6,20,21
37.9838,23.7275,0,5,1,31.6,6.9,0,110.2,119.3,0.924,566,543,0.94,0,8,22
50.8503,4.3517,5,4,0,19.0,9.2,2,72.5,84.0,0.863,186,169,0.91,2,16,8
55.7558,37.6173,1,5,1,22.8,19.6,0,92.4,99.3,0.93,400,390,0.97,1,7,54
-31.9505,115.8605,2,4,2,21.4,6.9,51,99.6,99.7,0.999,257,213,1.0,0,8,18
33.749,-84.388,6,5,1,30.3,20.6,51,52.4,62.9,0.834,450,442,0.9,3,19,16
53.3498,-6.2603,4,6,1,21.2,22.7,3,37.6,48.2,0.78,574,544,0.92,5,10,46
29.7604,-95.3698,4,7,1,24.2,13.6,51,77.0,102.1,0.754,519,472,0.9,1,13,46
-22.9068,-43.1729,1,7,3,19.4,15.1,51,88.0,89.3,0.985,479,420,0.96,1,15,1
60.1695,24.9354,5,4,0,8.3,14.4,0,24.7,34.2,0.724,462,432,0.99,7,3,48
25.276987,55.296249,6,7,1,32.9,26.1,3,29.3,39.1,0.75,526,512,0.98,6,17,33
50.8503,4.3517,6,5,1,15.9,17.1,3,24.0,36.5,0.658,486,470,0.94,7,15,11
38.7223,-9.1393,6,6,1,22.8,12.3,3,52.4,76.4,0.685,484,436,0.99,3,11,46
6.5244,3.3792,1,6,1,24.7,10.7,3,55.3,68.5,0.808,576,570,0.97,3,3,16
24.4539,54.3773,6,5,1,41.5,25.6,0,52.0,71.4,0.727,75,53,0.94,4,10,56
53.3498,-6.2603,0,7,1,15.1,13.1,51,86.8,90.7,0.957,358,327,0.91,1,7,21
21.3069,-157.8583,4,4,0,24.5,8.5,51,40.7,56.8,0.717,507,489,0.96,4,5,4
41.9028,12.4964,3,7,1,29.3,4.1,0,32.7,48.2,0.677,570,516,0.94,6,18,6
-35.2809,149.13,2,6,3,3.5,6.0,3,28.9,45.8,0.632,579,570,1.0,6,14,0
21.3069,-157.8583,2,6,1,23.7,20.4,1,65.4,84.5,0.773,306,285,0.94,2,10,17
55.9533,-3.1883,2,5,1,15.6,17.7,51,21.1,31.5,0.67,520,460,0.91,7,1,54
-42.8821,147.3272,4,5,3,4.4,11.8,3,88.9,102.0,0.871,416,374,0.95,1,17,42
25.7617,-80.1918,1,6,1,28.0,4.7,3,77.9,108.6,0.718,381,341,0.94,1,3,28
52.3676,4.9041,4,6,1,20.3,17.3,2,28.0,45.4,0.616,101,80,0.93,6,14,29
19.4326,-99.1332,6,6,1,19.8,1.1,3,79.0,92.6,0.853,451,412,0.94,1,17,3
29.7604,-95.3698,6,7,1,33.0,15.5,1,37.0,55.7,0.663,334,293,0.93,5,18,56
-34.9011,-56.1645,5,4,2,11.6,13.6,2,72.7,80.6,0.901,263,224,0.9,2,16,35
-34.6037,-58.3816,4,5,3,17.0,5.7,3,44.9,67.6,0.664,573,536,0.92,4,10,29
37.9838,23.7275,3,5,1,28.8,4.8,0,30.4,42.4,0.716,86,29,0.91,6,22,53
59.3293,18.0686,3,6,1,13.3,15.7,51,34.1,51.7,0.66,184,141,0.94,5,20,59
52.3676,4.9041,4,5,1,15.6,20.0,51,77.0,101.5,0.759,108,75,0.98,1,12,41
24.7136,46.6753,4,6,1,40.3,23.7,0,26.8,36.8,0.728,297,238,0.98,7,8,51
53.4808,-2.2426,4,5,1,15.6,19.1,51,58.1,68.0,0.854,402,375,0.99,3,14,24
30.0444,31.2357,6,5,1,30.1,14.9,0,87.7,102.1,0.859,512,483,0.92,1,19,33
18.4655,-66.1057,3,6,1,27.4,17.7,51,41.4,63.7,0.65,419,384,0.97,4,5,42
52.52,13.405,3,6,1,18.5,8.5,0,114.0,123.3,0.924,378,366,0.94,0,22,56
-45.8788,170.5028,2,7,3,5.8,10.4,2,47.4,61.0,0.778,263,218,0.92,4,21,24
28.7041,77.1025,1,4,0,40.9,11.5,0,96.8,103.5,0.935,87,44,0.97,1,9,17
-34.9011,-56.1645,3,5,3,20.6,27.5,3,69.6,73.5,0.946,565,550,0.97,2,23,19
51.0447,-114.0719,6,5,1,17.7,19.4,0,56.8,68.7,0.827,143,83,0.95,3,1,0
53.4808,-2.2426,3,6,1,14.8,7.4,1,49.7,61.9,0.803,411,358,1.0,4,6,25
34.0522,-118.2437,5,6,1,19.5,4.4,0,59.9,72.8,0.823,429,375,0.95,3,8,14
-6.2088,106.8456,6,5,3,31.1,5.1,51,20.9,30.2,0.695,591,543,0.98,7,3,34
58.3019,-134.4197,6,7,1,12.9,0.8,1,51.4,65.2,0.788,308,277,0.99,3,14,13
33.749,-84.388,2,4,0,29.0,18.2,1,107.1,123.2,0.869,275,265,0.99,0,18,16
49.2827,-123.1207,2,5,1,15.5,2.9,0,29.7,44.2,0.671,545,535,0.98,6,5,13
-41.2865,174.7762,4,4,2,12.8,29.0,1,45.0,62.6,0.718,295,249,0.97,4,9,36
29.3759,47.9774,2,5,1,43.4,7.4,0,38.2,52.0,0.735,302,270,0.96,5,15,29
53.5461,-113.4938,0,5,1,16.5,26.6,0,29.8,40.7,0.731,466,412,0.93,6,16,15
53.3498,-6.2603,4,7,1,17.3,17.5,55,107.7,118.2,0.912,399,345,0.94,0,18,1
60.1695,24.9354,1,6,1,16.6,23.7,3,21.6,35.1,0.617,117,96,0.92,7,17,29
42.3601,-71.0589,0,6,1,26.8,13.0,3,49.5,60.0,0.825,117,65,0.95,4,21,13
51.5074,-0.1278,2,5,1,11.3,12.8,3,37.0,50.0,0.74,345,303,0.91,5,22,1
55.8642,-4.2518,0,4,0,7.6,8.7,0,50.2,63.7,0.789,63,56,0.97,4,3,26
49.8951,-97.1384,2,7,1,25.4,28.2,0,95.3,107.0,0.89,189,169,0.94,1,22,35
48.4284,-123.3656,1,6,1,21.1,10.2,0,64.0,84.4,0.759,370,345,0.92,2,21,40
6.5244,3.3792,5,5,1,25.2,4.3,51,93.0,99.9,0.93,246,206,0.92,0,3,32
-36.8485,174.7633,4,6,3,9.1,8.2,3,82.6,98.8,0.836,68,56,0.91,1,20,57
-42.8821,147.3272,6,7,3,9.9,11.9,1,51.5,67.9,0.759,414,370,0.93,4,11,5
-41.2865,174.7762,1,4,2,12.9,29.4,53,40.5,54.2,0.747,249,232,0.96,4,18,55
21.3069,-157.8583,3,4,0,22.1,16.9,3,70.4,72.8,0.966,313,268,0.9,2,11,38
-12.0464,-77.0428,2,4,2,18.8,18.2,3,94.7,111.6,0.848,131,103,0.91,0,1,55
55.9533,-3.1883,0,6,1,10.8,5.2,3,108.0,123.1,0.878,427,413,0.91,0,23,53
25.276987,55.296249,1,7,1,40.9,16.6,0,23.3,36.2,0.644,459,440,1.0,7,5,36
-33.4489,-70.6693,1,4,2,15.1,7.4,0,39.5,53.8,0.735,341,298,0.99,5,19,37
-43.5321,172.6362,2,7,3,9.2,12.1,3,77.0,91.9,0.838,187,127,0.99,1,15,42
58.3019,-134.4197,5,5,1,17.9,10.3,51,75.5,96.7,0.781,372,346,0.92,1,1,54
4.711,-74.0721,4,6,1,12.3,5.5,3,71.2,86.0,0.828,377,361,0.93,2,2,7
50.0755,14.4378,0,6,1,28.2,13.1,1,39.7,47.9,0.829,196,161,1.0,5,12,52
41.3851,2.1734,1,7,1,29.5,15.0,51,51.8,73.1,0.708,278,232,0.96,3,12,51
-33.4489,-70.6693,0,7,3,6.0,2.3,61,23.8,38.2,0.624,144,129,0.95,6,5,32
59.3293,18.0686,6,4,0,6.5,12.5,51,28.7,37.0,0.776,341,292,0.96,6,18,19
33.5731,-7.5898,3,5,1,19.6,6.0,1,77.3,107.5,0.72,232,172,0.99,1,20,47
-26.2041,28.0473,4,7,3,5.3,14.8,0,41.7,55.5,0.751,410,353,0.91,5,0,48
43.65107,-79.347015,4,7,1,22.1,15.6,55,21.0,28.6,0.736,60,10,0.96,7,3,6
-45.8788,170.5028,6,6,3,5.8,4.3,3,109.9,131.9,0.833,598,561,0.97,0,17,34
49.8951,-97.1384,5,5,1,27.6,28.0,3,26.1,36.4,0.717,567,546,0.93,7,19,33
24.7136,46.6753,6,4,0,31.1,27.5,0,36.7,49.8,0.737,479,456,0.92,5,22,15
29.3759,47.9774,1,7,1,33.4,14.0,0,27.2,42.0,0.648,443,414,1.0,6,2,20
-42.8821,147.3272,2,6,3,11.4,11.1,3,79.6,99.6,0.799,116,109,0.99,1,8,15
55.8642,-4.2518,2,5,1,5.9,8.5,0,33.0,44.9,0.734,448,411,0.92,6,0,51
44.6488,-63.5752,3,4,0,11.8,10.7,3,105.6,115.2,0.916,412,379,0.96,0,23,10
43.65107,-79.347015,0,7,1,21.0,15.9,3,64.3,78.8,0.816,246,230,0.92,2,5,20
59.3293,18.0686,2,5,1,11.1,8.7,0,53.9,66.2,0.814,487,459,0.9,4,2,14
-12.4634,130.8456,1,5,3,30.3,11.6,0,54.0,67.9,0.796,450,423,0.97,4,3,56
41.8781,-87.6298,4,6,1,17.8,8.5,0,69.6,80.1,0.869,585,575,0.91,2,6,50
52.2297,21.0122,1,7,1,17.2,4.8,3,58.9,66.4,0.887,413,386,0.94,3,0,57
38.7223,-9.1393,0,4,0,13.8,9.7,0,39.0,58.3,0.67,381,356,1.0,5,22,27
47.3769,8.5417,1,6,1,18.0,6.2,51,56.0,63.4,0.885,310,257,0.91,3,0,44
42.3601,-71.0589,1,6,1,23.8,8.9,3,25.8,35.4,0.729,415,395,0.95,7,18,26
47.6062,-122.3321,3,4,0,15.3,17.0,0,91.9,114.6,0.802,318,259,0.92,1,0,22
-26.2041,28.0473,5,7,3,15.4,15.6,1,91.2,96.3,0.946,409,393,0.96,1,8,32
59.9139,10.7522,0,4,0,19.1,10.1,3,38.1,47.2,0.807,249,192,0.95,5,11,27
21.0285,105.8542,6,5,1,26.2,2.6,63,18.9,29.9,0.633,426,381,0.99,7,16,55
50.0755,14.4378,1,5,1,14.3,10.9,3,37.9,48.1,0.787,96,36,0.93,5,21,12
-1.286389,36.817223,3,6,3,23.4,10.1,3,30.0,44.1,0.68,334,274,0.95,6,13,11
21.0285,105.8542,3,4,0,25.9,9.5,3,49.6,66.2,0.75,361,346,0.94,4,21,35
48.2082,16.3738,5,5,1,18.9,30.4,51,63.0,81.5,0.773,308,288,0.95,2,5,22
21.0285,105.8542,5,7,1,35.3,6.5,3,114.7,137.6,0.833,437,406,0.94,0,4,29
46.8139,-71.2082,5,4,0,14.2,6.6,3,48.9,56.6,0.864,242,182,1.0,4,1,36
38.7223,-9.1393,6,7,1,18.8,22.7,0,28.3,44.1,0.641,316,269,0.93,6,21,12
-12.0464,-77.0428,4,7,3,13.8,17.8,3,66.1,73.3,0.901,338,305,0.92,2,11,47
28.7041,77.1025,6,4,0,36.1,7.4,0,38.7,53.3,0.726,143,97,0.99,5,13,6
-12.0464,-77.0428,5,6,3,17.2,28.5,3,39.8,54.3,0.734,252,241,0.99,5,19,9
4.711,-74.0721,5,5,1,14.1,4.7,3,62.5,72.7,0.859,398,375,0.97,3,23,45
-6.2088,106.8456,4,6,3,28.3,8.9,0,87.0,97.7,0.891,396,378,0.9,1,11,20
37.9838,23.7275,4,5,1,33.1,8.0,1,31.0,39.1,0.792,514,489,0.92,6,15,40
29.7604,-95.3698,2,7,1,33.6,9.0,51,99.2,104.6,0.948,128,98,0.98,0,17,36
-26.2041,28.0473,2,4,2,22.0,7.2,0,76.2,84.6,0.9,94,83,0.93,2,9,8
-41.2865,174.7762,1,6,3,8.4,46.4,55,49.3,73.4,0.672,99,89,0.96,3,14,3
55.7558,37.6173,5,4,0,8.1,7.4,0,22.9,32.2,0.713,71,19,0.93,7,21,37
50.0755,14.4378,3,6,1,19.7,3.7,3,84.0,96.1,0.874,545,500,0.99,1,21,52
25.7617,-80.1918,0,6,1,26.3,4.7,3,34.5,55.7,0.62,292,244,0.91,5,8,59
21.3069,-157.8583,5,6,1,23.6,17.8,0,57.7,73.5,0.784,60,39,0.94,3,10,27
48.4284,-123.3656,1,7,1,11.7,13.0,0,64.2,72.3,0.888,74,34,0.99,3,6,39
-33.4489,-70.6693,0,5,3,9.9,8.1,3,65.9,78.5,0.84,517,467,0.98,2,23,1
48.4284,-123.3656,3,7,1,18.4,7.2,3,105.4,115.0,0.916,520,477,0.92,0,23,36
25.276987,55.296249,3,5,1,37.7,17.9,1,86.3,97.5,0.886,253,194,1.0,1,9,26
46.8139,-71.2082,1,4,0,23.6,9.0,2,108.8,120.7,0.902,197,180,0.97,0,15,26
41.0082,28.9784,2,4,0,15.5,24.2,3,28.5,40.8,0.699,227,188,0.91,6,11,34
-34.6037,-58.3816,0,7,3,9.3,10.5,0,64.2,80.4,0.799,554,534,0.98,2,23,24
19.4326,-99.1332,6,5,1,14.4,3.3,51,49.0,68.6,0.714,171,165,0.98,3,9,8
52.2297,21.0122,6,7,1,17.6,13.8,0,86.6,97.0,0.893,206,177,0.99,1,1,18
55.9533,-3.1883,2,7,1,11.9,13.3,3,54.2,68.1,0.796,549,518,0.95,3,4,25
21.4858,39.1925,6,5,1,29.3,1.4,0,115.8,130.6,0.887,413,366,1.0,0,4,9
51.0447,-114.0719,0,7,1,19.6,8.7,2,26.7,44.4,0.602,210,169,0.99,6,4,3
48.2082,16.3738,3,4,0,17.9,19.8,3,46.9,60.5,0.775,209,155,0.97,4,16,3
-42.8821,147.3272,3,4,2,10.5,16.3,51,22.1,29.2,0.757,480,441,0.97,7,6,15
53.5461,-113.4938,3,7,1,13.8,14.1,0,103.6,121.7,0.851,417,402,0.97,0,9,49
38.7223,-9.1393,3,4,0,24.6,15.6,3,44.8,67.4,0.665,516,467,0.9,4,13,46
45.4215,-75.6972,2,5,1,27.9,9.1,3,85.7,100.2,0.855,197,184,0.94,1,23,56
50.0755,14.4378,0,6,1,32.6,11.6,0,52.7,69.2,0.763,568,537,0.96,4,14,1
14.5995,120.9842,5,6,1,30.2,5.8,3,62.0,68.2,0.909,517,500,0.98,3,2,17
10.8231,106.6297,0,7,1,25.3,2.8,3,52.1,61.8,0.843,541,504,0.9,4,18,25
48.2082,16.3738,6,6,1,27.0,23.9,1,104.1,104.2,0.999,318,264,0.95,0,14,13
50.0755,14.4378,4,5,1,17.2,12.2,3,30.5,43.0,0.71,82,74,0.95,6,15,37
-41.2865,174.7762,3,6,3,9.2,36.0,3,101.6,106.3,0.956,546,532,0.97,0,11,32
-35.2809,149.13,2,4,2,12.6,4.2,0,46.8,68.4,0.684,117,89,0.93,4,3,59
-27.4698,153.0251,2,7,3,24.6,6.5,0,26.3,34.9,0.752,192,186,0.96,7,0,11
49.8951,-97.1384,3,7,1,18.4,16.9,51,77.3,95.8,0.806,417,364,0.93,1,4,54
38.7223,-9.1393,4,5,1,22.7,15.7,51,87.1,103.7,0.84,152,98,0.92,1,9,56
58.3019,-134.4197,0,7,1,12.5,1.9,55,83.3,94.7,0.88,400,347,0.92,1,9,9
-41.2865,174.7762,0,4,2,9.7,2.5,3,40.0,48.9,0.818,546,541,0.95,5,19,15
41.0082,28.9784,1,6,1,32.8,25.5,0,100.5,122.8,0.819,565,507,0.94,0,9,50
25.7617,-80.1918,0,5,1,26.8,5.5,0,30.8,49.1,0.628,204,149,0.9,6,11,44
-34.9285,138.6007,1,6,3,14.9,6.4,1,27.6,44.0,0.628,135,93,0.98,6,2,30
-22.9068,-43.1729,1,5,3,20.2,9.1,0,51.4,62.7,0.82,184,143,0.92,4,2,18
51.0447,-114.0719,2,4,0,6.7,4.1,0,48.5,64.5,0.752,299,291,0.94,4,3,9
21.3069,-157.8583,0,7,1,24.7,19.0,3,85.4,94.1,0.908,539,515,0.95,1,6,24
41.3851,2.1734,5,6,1,22.6,6.9,51,21.5,32.3,0.664,167,141,0.91,7,8,46
6.5244,3.3792,5,5,1,28.2,14.1,3,52.6,70.5,0.746,582,524,0.99,3,18,23
1.3521,103.8198,0,7,1,24.4,8.0,0,62.9,74.1,0.848,461,437,0.93,3,21,2
-34.9011,-56.1645,1,4,2,17.9,24.1,51,35.2,49.0,0.719,497,453,0.95,5,15,48
52.52,13.405,3,7,1,20.0,8.2,2,36.4,54.0,0.673,134,103,0.9,5,19,19
34.0522,-118.2437,5,5,1,16.4,5.6,3,35.1,47.1,0.747,447,410,0.99,5,5,26
53.4808,-2.2426,1,5,1,14.5,24.2,51,41.4,60.8,0.681,474,427,0.98,4,9,9
-22.9068,-43.1729,6,5,3,18.9,7.9,0,77.0,90.4,0.851,413,381,0.98,2,0,52
25.276987,55.296249,6,7,1,32.0,10.0,0,31.3,41.6,0.753,446,392,1.0,6,2,11
49.2827,-123.1207,6,5,1,11.3,5.0,51,93.3,110.5,0.845,410,393,1.0,0,7,4
13.7563,100.5018,2,4,0,34.8,4.4,0,46.6,67.7,0.689,478,419,0.91,4,6,14
-34.9285,138.6007,2,7,3,20.7,3.3,0,40.3,53.4,0.755,137,101,0.92,5,4,45
59.9139,10.7522,6,7,1,17.0,9.1,0,38.2,52.2,0.732,270,245,0.94,5,19,21
-41.2865,174.7762,4,7,3,12.7,29.2,3,65.3,86.1,0.758,94,82,0.99,2,8,58
58.3019,-134.4197,3,5,1,14.9,1.1,53,33.2,51.6,0.644,62,30,0.98,5,13,57
10.8231,106.6297,2,6,1,26.1,6.0,2,30.1,46.8,0.643,565,532,0.91,6,0,14
-23.5505,-46.6333,5,5,3,10.9,9.8,2,22.0,35.8,0.614,397,359,1.0,7,7,40
13.7563,100.5018,2,6,1,29.0,11.1,51,63.7,75.9,0.84,209,156,0.99,2,3,9
30.0444,31.2357,0,7,1,31.2,3.6,0,116.7,130.6,0.894,278,251,0.93,0,7,23
58.3019,-134.4197,2,4,0,10.0,2.4,0,25.2,32.0,0.787,272,260,0.94,7,1,46
-31.9505,115.8605,2,6,3,10.1,9.0,2,22.6,30.5,0.74,460,400,0.94,7,17,25
49.8951,-97.1384,0,7,1,13.0,6.5,0,63.3,72.9,0.868,86,81,0.95,3,10,41
33.5731,-7.5898,3,6,1,26.9,8.2,1,30.4,45.7,0.665,459,436,0.99,6,8,31
25.7617,-80.1918,2,6,1,28.6,9.9,63,44.4,65.1,0.682,128,93,0.99,3,21,48
-31.9505,115.8605,2,5,3,12.2,5.1,53,26.2,44.2,0.592,222,171,0.93,6,12,55
-1.286389,36.817223,6,4,2,14.5,7.6,0,111.6,130.9,0.852,279,250,0.91,0,2,15
50.8503,4.3517,2,7,1,28.4,12.7,0,73.8,92.8,0.795,237,183,0.93,2,13,59
49.2827,-123.1207,2,5,1,7.1,2.5,0,45.6,61.9,0.736,476,460,1.0,4,11,23
47.6062,-122.3321,6,7,1,23.2,14.4,0,27.0,34.3,0.787,265,247,0.97,7,21,28
55.8642,-4.2518,2,5,1,13.6,9.4,3,25.8,32.1,0.805,124,102,0.99,7,13,32
41.0082,28.9784,5,4,0,19.5,10.5,3,43.8,64.8,0.675,417,358,0.97,4,6,27
-22.9068,-43.1729,4,4,2,22.8,11.0,3,111.1,124.1,0.895,579,531,0.91,0,16,3
-43.5321,172.6362,0,6,3,12.5,22.7,3,41.4,49.4,0.838,391,342,0.98,5,18,11
14.5995,120.9842,2,5,1,27.9,1.6,61,52.0,62.7,0.829,198,193,0.96,3,8,7
52.4862,-1.8904,3,7,1,18.0,24.1,3,109.4,116.2,0.941,187,137,0.93,0,0,46
19.4326,-99.1332,1,7,1,13.5,6.8,51,23.9,33.6,0.711,320,311,0.92,7,10,9
-34.6037,-58.3816,6,6,3,9.3,13.8,3,26.9,42.9,0.627,524,469,1.0,6,13,25
33.5731,-7.5898,1,6,1,24.1,4.4,3,35.2,53.9,0.653,311,270,0.95,5,19,40
-22.9068,-43.1729,6,6,3,20.9,7.3,0,24.8,35.5,0.699,399,374,0.91,7,11,20
50.0755,14.4378,5,5,1,16.6,6.9,61,94.5,103.8,0.91,199,152,0.94,0,11,20
51.0447,-114.0719,3,6,1,18.0,10.0,61,88.3,94.3,0.936,374,325,0.92,0,7,23
33.749,-84.388,5,7,1,19.7,9.7,0,36.5,50.4,0.724,138,96,1.0,5,5,39
59.9139,10.7522,0,5,1,19.7,7.2,3,27.7,46.5,0.596,357,320,0.92,6,7,57
18.4655,-66.1057,4,6,1,30.0,27.0,0,57.8,80.1,0.722,394,362,0.9,3,14,48
-36.8485,174.7633,3,7,3,12.5,16.9,2,58.8,76.7,0.766,447,415,0.94,3,13,38
-35.2809,149.13,1,6,3,2.5,3.6,0,31.1,48.4,0.643,98,76,0.93,6,23,24
47.4979,19.0402,2,5,1,21.0,6.9,0,98.3,111.9,0.879,413,380,0.94,1,18,21
-34.6037,-58.3816,3,4,2,15.9,14.1,1,47.2,65.9,0.715,557,543,0.93,4,17,39
41.9028,12.4964,4,4,0,24.4,15.3,0,74.6,84.8,0.88,78,43,0.94,2,14,14
51.0447,-114.0719,2,5,1,15.3,12.5,0,106.4,120.1,0.886,496,489,0.99,0,15,18
14.5995,120.9842,1,6,1,25.8,8.1,51,25.9,37.7,0.685,182,146,0.96,6,16,18
25.276987,55.296249,3,7,1,32.8,27.1,0,23.3,37.1,0.627,133,124,0.92,7,20,6
25.7617,-80.1918,3,5,1,30.9,11.9,51,40.6,56.5,0.718,555,541,0.97,4,18,39
51.0447,-114.0719,2,7,1,10.5,9.5,3,56.1,70.6,0.794,101,64,0.95,3,7,49
21.0285,105.8542,1,7,1,32.3,7.1,51,44.9,63.4,0.708,156,101,0.97,4,6,36
49.2827,-123.1207,1,6,1,20.4,4.8,2,70.4,85.2,0.826,486,433,0.9,2,20,33
6.5244,3.3792,4,6,1,25.3,14.5,3,51.2,64.8,0.79,98,85,0.95,4,22,29
-1.286389,36.817223,4,4,2,25.8,7.4,3,77.6,104.5,0.742,587,529,1.0,1,10,17
52.3676,4.9041,6,5,1,14.6,8.7,0,88.7,112.6,0.787,225,190,0.93,1,4,54
-33.9249,18.4241,5,7,3,9.7,19.1,3,28.9,43.2,0.669,506,470,0.91,6,5,8
41.3851,2.1734,1,4,0,14.9,1.1,0,55.0,80.4,0.684,201,154,0.94,3,22,2
19.4326,-99.1332,6,6,1,14.5,3.6,3,48.3,61.1,0.79,292,233,0.95,4,14,27
-6.2088,106.8456,1,7,3,30.3,11.9,1,28.1,45.6,0.618,598,542,0.95,6,9,1
52.4862,-1.8904,3,6,1,13.2,15.5,1,51.7,76.8,0.673,208,148,0.94,3,1,36
-33.4489,-70.6693,3,6,3,7.7,1.1,3,23.7,30.6,0.776,489,478,0.95,7,8,47
-34.9011,-56.1645,5,4,2,11.0,8.0,3,62.2,86.5,0.719,146,126,0.94,2,21,18
-27.4698,153.0251,5,7,3,34.8,12.5,0,64.1,75.5,0.849,224,174,0.98,3,5,29
28.7041,77.1025,5,6,1,35.3,6.4,1,70.6,80.2,0.881,539,531,0.97,2,9,31
64.1355,-21.8954,0,7,1,13.5,8.7,2,37.3,50.8,0.735,375,333,0.91,5,13,16
-26.2041,28.0473,4,4,2,23.2,7.6,0,40.5,53.7,0.754,445,440,1.0,5,11,3
-26.2041,28.0473,2,7,3,13.1,10.7,0,30.8,43.6,0.706,422,392,0.93,6,17,58
14.5995,120.9842,6,5,1,25.9,4.3,1,38.1,55.1,0.692,489,473,0.9,5,22,27
58.3019,-134.4197,1,6,1,12.8,12.1,51,39.4,45.5,0.867,260,204,0.95,5,2,22
21.0285,105.8542,4,5,1,29.3,14.0,3,27.0,43.9,0.614,387,334,1.0,6,18,8
-31.9505,115.8605,5,5,3,10.2,11.6,0,92.6,96.2,0.963,313,279,0.95,1,23,42
41.9028,12.4964,6,6,1,21.9,3.3,0,29.7,45.8,0.649,491,450,0.95,6,0,35
-12.4634,130.8456,2,7,3,32.4,21.9,3,27.2,41.5,0.657,380,322,0.94,6,2,51
48.2082,16.3738,2,5,1,19.3,6.3,3,56.3,70.7,0.797,498,463,1.0,3,21,31
53.3498,-6.2603,6,4,0,13.6,8.4,1,24.4,32.9,0.742,462,447,1.0,7,18,41
42.3601,-71.0589,1,4,0,26.0,16.2,1,100.9,107.6,0.938,472,423,0.94,0,21,35
47.6062,-122.3321,3,4,0,15.2,11.7,1,101.1,109.4,0.924,68,21,0.92,0,22,47
-36.8485,174.7633,4,7,3,11.5,5.6,3,104.0,111.9,0.93,552,534,0.97,0,8,42
-42.8821,147.3272,3,6,3,9.1,20.4,3,62.6,73.5,0.852,181,175,0.91,2,12,28
6.5244,3.3792,5,6,1,25.0,21.0,51,87.5,95.0,0.921,595,584,0.95,1,18,9
-42.8821,147.3272,4,7,3,10.7,19.7,3,21.5,34.1,0.63,496,462,0.91,7,14,32
51.5074,-0.1278,3,7,1,19.4,33.3,3,112.5,112.5,1.0,67,23,0.94,0,16,45
-45.8788,170.5028,0,6,3,7.3,22.5,1,22.6,34.3,0.658,449,418,0.91,7,18,21
-42.8821,147.3272,2,6,3,7.8,20.7,1,50.5,55.9,0.903,323,299,0.93,4,7,24
22.3193,114.1694,1,5,1,25.5,22.3,3,51.6,59.2,0.872,95,47,0.93,4,1,1
-31.9505,115.8605,5,7,3,11.2,13.0,0,46.0,67.9,0.677,552,510,0.94,4,22,54
38.7223,-9.1393,3,6,1,33.1,2.9,0,47.0,58.6,0.801,538,507,0.97,4,13,50
10.8231,106.6297,1,6,1,25.4,4.4,3,25.2,30.8,0.818,463,456,0.98,7,19,1
